Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
South Africa,ZAF,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.55190780668771,2.88557767335999,..,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,58087055,58801927,59392255,59893885
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
South Sudan,SSD,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
South Sudan,SSD,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
South Sudan,SSD,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
South Sudan,SSD,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,1000000,..,..
South Sudan,SSD,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,10447666,10606227,10748272,10913164
Spain,ESP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.9839662230883,-11.3254383222864,5.5195949732682,5.45173962343239
Spain,ESP,"International tourism, number of arrivals",ST.INT.ARVL,126170000,36410000,..,..
Spain,ESP,"International tourism, number of departures",ST.INT.DPRT,22816000,6236000,..,..
Spain,ESP,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,79611000000,18352000000,..,..
Spain,ESP,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,27858000000,8742000000,..,..
Spain,ESP,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Spain,ESP,"Population, total",SP.POP.TOTL,47134837,47365655,47415750,47615034
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.220483886824823,-4.62451581705935,3.51222455549778,-7.82397732646906
Sri Lanka,LKA,"International tourism, number of arrivals",ST.INT.ARVL,2027000,540000,..,..
Sri Lanka,LKA,"International tourism, number of departures",ST.INT.DPRT,1441000,305000,..,..
Sri Lanka,LKA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,3607000000,682000000,..,..
Sri Lanka,LKA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,1638000000,449000000,..,..
Sri Lanka,LKA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,24.0183500926487,8.22453929535838,..,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,21803000,21919000,22156000,22181000
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.04706350889801,-14.5305297142572,-0.880100861116389,9.00000000000001
St. Kitts and Nevis,KNA,"International tourism, number of arrivals",ST.INT.ARVL,1107000,301399.993896484,..,..
St. Kitts and Nevis,KNA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
St. Kitts and Nevis,KNA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,370000000,117000000,..,..
St. Kitts and Nevis,KNA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,42000000,13000000,..,..
St. Kitts and Nevis,KNA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,47712,47642,47606,47657
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.649970292216565,-24.3657122145705,12.2319396190248,15.4
St. Lucia,LCA,"International tourism, number of arrivals",ST.INT.ARVL,1220000,432500,..,..
St. Lucia,LCA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
St. Lucia,LCA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,1064000000,340000000,..,..
St. Lucia,LCA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,61000000,19000000,..,..
St. Lucia,LCA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,178583,179237,179651,179857
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..
St. Martin (French part),MAF,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
St. Martin (French part),MAF,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
St. Martin (French part),MAF,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
St. Martin (French part),MAF,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
St. Martin (French part),MAF,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,33121,32553,31948,31791
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.662073229382656,-3.73939308658035,0.753734825330426,4.95299328443757
St. Vincent and the Grenadines,VCT,"International tourism, number of arrivals",ST.INT.ARVL,392000,..,..,..
St. Vincent and the Grenadines,VCT,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
St. Vincent and the Grenadines,VCT,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,249000000,83000000,..,..
St. Vincent and the Grenadines,VCT,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,25000000,9000000,..,..
St. Vincent and the Grenadines,VCT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,77.5898568236478,46.03881513477,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,104924,104632,104332,103948
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.17825104530091,-3.62980082410752,-1.8685204827207,-0.953407030476754
Sudan,SDN,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Sudan,SDN,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Sudan,SDN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,821000000,689000000,..,..
Sudan,SDN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,11000000,6000000,..,..
Sudan,SDN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Sudan,SDN,"Population, total",SP.POP.TOTL,43232093,44440486,45657202,46874204
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.16879788192881,-15.9751963934378,-2.72961882709443,1.8877187202435
Suriname,SUR,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Suriname,SUR,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Suriname,SUR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,53000000,15000000,..,..
Suriname,SUR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,87000000,60000000,..,..
Suriname,SUR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,2.79873178857824,0.776653253267584,..,..
Suriname,SUR,"Population, total",SP.POP.TOTL,600301,607065,612985,618040
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.98619587380391,-2.17021317885872,5.38584018366288,2.6422167398257
Sweden,SWE,"International tourism, number of arrivals",ST.INT.ARVL,7616000,1957000,..,..
Sweden,SWE,"International tourism, number of departures",ST.INT.DPRT,19061000,6081000,..,..
Sweden,SWE,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,9173000000,4370000000,..,..
Sweden,SWE,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,14349000000,6144000000,..,..
Sweden,SWE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,10278887,10353442,10415811,10486941
Switzerland,CHE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.14198232505277,-2.37556327967653,4.22171657654073,2.05923242019972
Switzerland,CHE,"International tourism, number of arrivals",ST.INT.ARVL,11818000,..,..,..
Switzerland,CHE,"International tourism, number of departures",ST.INT.DPRT,19797000,..,..,..
Switzerland,CHE,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,17955000000,9038000000,..,..
Switzerland,CHE,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,18754000000,9546000000,..,..
Switzerland,CHE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,4.44237957615325,2.10854339040836,..,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,8575280,8638167,8703405,8769741
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.22070522070523,-3.87368168638868,..,..
Syrian Arab Republic,SYR,"International tourism, number of arrivals",ST.INT.ARVL,2424000,..,..,..
Syrian Arab Republic,SYR,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Syrian Arab Republic,SYR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Syrian Arab Republic,SYR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Syrian Arab Republic,SYR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,20098251,20772595,21324367,22125249
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.39999999999996,4.40000000000008,9.39999999999995,7.99999999999999
Tajikistan,TJK,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Tajikistan,TJK,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Tajikistan,TJK,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,13699999.8092651,6400000.09536743,..,..
Tajikistan,TJK,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,5199999.80926514,3500000,..,..
Tajikistan,TJK,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,14.4029594810518,7.26672932568659,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,9337003,9543207,9750064,9952787
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.79999999996723,1.99196460647855,4.32138429480482,4.55802733858587
Tanzania,TZA,"International tourism, number of arrivals",ST.INT.ARVL,1527000,..,..,..
Tanzania,TZA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Tanzania,TZA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,2604399902.34375,..,..,..
Tanzania,TZA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,651099975.585938,..,..,..
Tanzania,TZA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,27.1727407109189,..,..,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,59872579,61704518,63588334,65497748
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.11455779628278,-6.0669259685517,1.49209523545821,2.5947334334048
Thailand,THA,"International tourism, number of arrivals",ST.INT.ARVL,39916000,..,..,..
Thailand,THA,"International tourism, number of departures",ST.INT.DPRT,10446000,..,..,..
Thailand,THA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,59810000000,14198000000,..,..
Thailand,THA,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,12355000000,2865000000,..,..
Thailand,THA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,19.8750562571005,5.95392489312269,..,..
Thailand,THA,"Population, total",SP.POP.TOTL,71307763,71475664,71601103,71697030
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,23.5137925111191,31.9144886243049,5.29144215178479,-17.4911943120102
Timor-Leste,TLS,"International tourism, number of arrivals",ST.INT.ARVL,74800.0030517578,..,..,..
Timor-Leste,TLS,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Timor-Leste,TLS,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,70000000,26000000,..,..
Timor-Leste,TLS,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,92000000,54000000,..,..
Timor-Leste,TLS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1280438,1299995,1320942,1341296
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.92292591740069,1.97574291923675,5.99157204662151,5.81053995598886
Togo,TGO,"International tourism, number of arrivals",ST.INT.ARVL,876000,482000,..,..
Togo,TGO,"International tourism, number of departures",ST.INT.DPRT,269000,..,..,..
Togo,TGO,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,149000000,..,..,..
Togo,TGO,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,43000000,..,..,..
Togo,TGO,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,15.8545530420201,..,..,..
Togo,TGO,"Population, total",SP.POP.TOTL,8243094,8442580,8644829,8848699
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.706483433860413,0.488645323313833,-2.66750617523127,..
Tonga,TON,"International tourism, number of arrivals",ST.INT.ARVL,94000,..,..,..
Tonga,TON,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Tonga,TON,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,56900001.5258789,47000000,..,..
Tonga,TON,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,39000000,33000000,..,..
Tonga,TON,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,50.7637586254107,47.8053736901216,..,..
Tonga,TON,"Population, total",SP.POP.TOTL,104951,105254,106017,106858
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.110394084822389,-7.67833117665977,-1.02654015457264,2.48095173553391
Trinidad and Tobago,TTO,"International tourism, number of arrivals",ST.INT.ARVL,480000,141000,..,..
Trinidad and Tobago,TTO,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Trinidad and Tobago,TTO,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,436000000,143000000,..,..
Trinidad and Tobago,TTO,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,86000000,33000000,..,..
Trinidad and Tobago,TTO,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,5.0283238152505,2.3448230561049,..,..
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1519955,1518147,1525663,1531044
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.58801280656924,-8.81787876669556,4.40536200269952,2.52176144892499
Tunisia,TUN,"International tourism, number of arrivals",ST.INT.ARVL,9429000,2012000,..,..
Tunisia,TUN,"International tourism, number of departures",ST.INT.DPRT,2781000,739000,..,..
Tunisia,TUN,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,2116000000,852000000,..,..
Tunisia,TUN,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,798000000,369000000,..,..
Tunisia,TUN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,13.9923163642998,6.28688065475461,..,..
Tunisia,TUN,"Population, total",SP.POP.TOTL,12049314,12161723,12262946,12356117
Turkiye,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.783610198384551,1.9400322454902,11.3534964080772,5.56586003977017
Turkiye,TUR,"International tourism, number of arrivals",ST.INT.ARVL,51747000,15971000,..,..
Turkiye,TUR,"International tourism, number of departures",ST.INT.DPRT,9651000,2243000,..,..
Turkiye,TUR,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,29829000000,10220000000,..,..
Turkiye,TUR,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,4110000000,1040000000,..,..
Turkiye,TUR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,16.6047222121988,6.66485981579801,..,..
Turkiye,TUR,"Population, total",SP.POP.TOTL,83481684,84135428,84775404,85341241
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.30000004226711,-3.40000000000001,..,..
Turkmenistan,TKM,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..
Turkmenistan,TKM,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Turkmenistan,TKM,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
Turkmenistan,TKM,"International tourism, expenditures for travel items (current US$)",ST.INT.TVLX.CD,..,..,..,..
Turkmenistan,TKM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,6158420,6250438,6341855,6430770
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.32455148316902,-26.7828769274205,8.97450849155436,-0.499484665318278
Turks and Caicos Islands,TCA,"International tourism, number of arrivals",ST.INT.ARVL,1599000,370399.993896484,..,..
Turks and Caicos Islands,TCA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..
Turks and Caicos Islands,TCA,"International tourism, receipts for travel items (current US$)",ST.INT.TVLR.CD,..,..,..,..
